forecast_date,target,location,location_name,target_end_date,type,quantile,value
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.15,7458
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.2,7468
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.25,7480
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.3,7498
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.35,7534
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.4,7555
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.45,7567
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.5,7578
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.55,7588
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.6,7598
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.65,7609
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.7,7623.199999999997
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.75,7647
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.8,7697
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.85,7740
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.9,7885
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.95,7949
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.975,7977
2020-07-05,3 wk ahead cum death,17,Illinois,2020-07-25,quantile,0.99,8006
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.01,7433
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.025,7444.65
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.05,7454
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.1,7467
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.15,7477
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.2,7488
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.25,7501
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.3,7522
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.35,7582
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.4,7609
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.45,7625
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.5,7636
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.55,7647
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.6,7657
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.65,7669.9000000000015
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.7,7685
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.75,7711
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.8,7786
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.85,7837
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.9,8060
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.95,8142
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.975,8179
2020-07-05,4 wk ahead cum death,17,Illinois,2020-08-01,quantile,0.99,8214
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.01,7441
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.025,7452
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.05,7463
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.1,7476
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.15,7487
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.2,7499
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.25,7513
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.3,7534
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.35,7612
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.4,7647
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.45,7666
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.5,7680
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.55,7691
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.6,7704
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.65,7717
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.7,7733
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.75,7760
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.8,7853
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.85,7910
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.9,8219
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.95,8320
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.975,8364
2020-07-05,5 wk ahead cum death,17,Illinois,2020-08-08,quantile,0.99,8407
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.01,7444
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.025,7456
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.05,7467
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.1,7481
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.15,7493
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.2,7505
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.25,7520
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.3,7542
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.35,7628
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.4,7670
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.45,7693
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.5,7710
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.55,7725
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.6,7741
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.65,7756
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.7,7775
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.75,7803
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.8,7904
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.85,7966.0999999999985
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.9,8360
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.95,8478.699999999997
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.975,8529
2020-07-05,6 wk ahead cum death,17,Illinois,2020-08-15,quantile,0.99,8584.739999999998
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,point,NA,153.48381248381247
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,point,NA,114.31683131683131
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,point,NA,84.97820697820698
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,point,NA,64.43463943463944
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,point,NA,50.26950826950827
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,point,NA,39.98064898064898
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.01,90
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.025,96
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.05,101
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.1,108
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.15,113
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.2,118
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.25,122
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.3,127
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.35,132
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.4,136
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.45,141
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.5,146
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.55,150
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.6,155
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.65,160
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.7,167
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.75,174
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.8,184
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.85,198
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.9,220
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.95,241.6999999999971
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.975,254
2020-07-05,1 wk ahead inc death,17,Illinois,2020-07-11,quantile,0.99,266
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.01,50
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.025,54
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.05,58
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.1,63
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.15,66
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.2,70
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.25,75
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.3,81
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.35,90
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.4,97
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.45,101
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.5,106
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.55,110
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.6,113
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.65,118
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.7,123
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.75,131
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.8,144
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.85,160
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.9,203
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.95,230
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.975,242
2020-07-05,2 wk ahead inc death,17,Illinois,2020-07-18,quantile,0.99,255
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.01,23
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.025,27
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.05,30
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.1,33
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.15,37
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.2,40
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.25,43
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.3,48
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.35,60
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.4,68
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.45,73
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.5,77
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.55,80
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.6,83
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.65,87
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.7,92
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.75,98
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.8,112
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.85,127
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.9,184
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.95,209
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.975,222
2020-07-05,3 wk ahead inc death,17,Illinois,2020-07-25,quantile,0.99,233
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.01,9
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.025,11
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.05,13
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.1,16
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.15,19
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.2,22
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.25,24
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.3,28
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.35,37
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.4,44
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.45,50
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.5,54
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.55,58
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.6,61
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.65,66
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.7,71
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.75,78
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.8,87
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.85,99
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.9,167
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.95,194
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.975,206
2020-07-05,4 wk ahead inc death,17,Illinois,2020-08-01,quantile,0.99,218
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.01,2
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.025,3
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.05,5
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.1,7
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.15,10
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.2,12
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.25,14
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.3,17
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.35,22
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.4,28
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.45,33
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.5,37
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.55,41
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.6,45
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.65,51
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.7,57
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.75,64
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.8,69
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.85,77
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.9,151
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.95,178
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.975,190
2020-07-05,5 wk ahead inc death,17,Illinois,2020-08-08,quantile,0.99,202
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.01,0
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.025,1
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.05,1
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.1,3
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.15,5
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.2,6
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.25,8
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.3,10
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.35,12
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.4,16
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.45,21
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.5,25
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.55,29
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.6,33
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.65,38
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.7,47
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.75,53
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.8,58
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.85,64
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.9,133
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.95,159
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.975,171
2020-07-05,6 wk ahead inc death,17,Illinois,2020-08-15,quantile,0.99,183
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,point,NA,2741.6927516927517
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,point,NA,2792.3472083472084
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,point,NA,2833.6430976430975
2020-07-05,4 wk ahead cum death,18,Indiana,2020-08-01,point,NA,2867.8868538868537
2020-07-05,5 wk ahead cum death,18,Indiana,2020-08-08,point,NA,2896.090687090687
2020-07-05,6 wk ahead cum death,18,Indiana,2020-08-15,point,NA,2919.024975024975
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.01,2706
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.025,2710
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.05,2713
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.1,2717
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.15,2721
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.2,2724
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.25,2726
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.3,2729
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.35,2732
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.4,2734
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.45,2737
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.5,2740
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.55,2743
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.6,2746
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.65,2749
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.7,2752
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.75,2756
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.8,2759
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.85,2763
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.9,2768
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.95,2775
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.975,2782
2020-07-05,1 wk ahead cum death,18,Indiana,2020-07-11,quantile,0.99,2789
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.01,2733
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.025,2739
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.05,2744
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.1,2751
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.15,2756
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.2,2760
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.25,2764
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.3,2768
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.35,2772
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.4,2776
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.45,2782
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.5,2787
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.55,2793
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.6,2799
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.65,2805
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.7,2811
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.75,2818
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.8,2824
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.85,2832
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.9,2842
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.95,2856
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.975,2867
2020-07-05,2 wk ahead cum death,18,Indiana,2020-07-18,quantile,0.99,2879
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.01,2750
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.025,2758
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.05,2766
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.1,2776
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.15,2783
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.2,2788
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.25,2793
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.3,2798
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.35,2803
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.4,2808
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.45,2815
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.5,2823
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.55,2832
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.6,2842
2020-07-05,3 wk ahead cum death,18,Indiana,2020-07-25,quantile,0.65,2851
